"","AÑO","SEMANA","MES_CALEND","UBIGEO","DEPARTAM","PROVINCIA","DISTRITO","Probables","Confirmados","Total"
"304","2000","16","ABRIL",21503,"ANCASH","PALLASCA","CONCHUCOS",2,0,2
"305","2000","16","ABRIL",20302,"ANCASH","ANTONIO RAYMONDI","ACZO",0,1,1
"306","2000","16","ABRIL",21201,"ANCASH","HUAYLAS","CARAZ",4,2,6
"307","2000","16","ABRIL",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",0,1,1
"308","2000","17","ABRIL",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",0,1,1
"309","2000","17","ABRIL",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"310","2000","17","ABRIL",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"311","2000","17","ABRIL",21201,"ANCASH","HUAYLAS","CARAZ",5,2,7
"312","2000","17","ABRIL",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,4,5
"313","2000","17","ABRIL",20610,"ANCASH","CARHUAZ","TINCO",1,0,1
"314","2000","17","ABRIL",21205,"ANCASH","HUAYLAS","MATO",1,0,1
"315","2000","17","ABRIL",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"316","2000","17","ABRIL",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"317","2000","17","ABRIL",10502,"AMAZONAS","LUYA","CAMPORREDONDO",0,1,1
"318","2000","17","ABRIL",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",1,2,3
"319","2000","17","ABRIL",151001,"LIMA","YAUYOS","YAUYOS",2,0,2
"320","2000","17","ABRIL",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO",1,0,1
"321","2000","17","ABRIL",21210,"ANCASH","HUAYLAS","YURACMARCA",1,0,1
"322","2000","17","ABRIL",151003,"LIMA","YAUYOS","AYAUCA",2,0,2
"323","2000","18","ABRIL",22001,"ANCASH","YUNGAY","YUNGAY",3,1,4
"324","2000","18","ABRIL",21901,"ANCASH","SIHUAS","SIHUAS",0,1,1
"325","2000","18","ABRIL",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,3,3
"326","2000","18","ABRIL",21201,"ANCASH","HUAYLAS","CARAZ",8,4,12
"327","2000","18","ABRIL",151001,"LIMA","YAUYOS","YAUYOS",0,1,1
"328","2000","18","ABRIL",21210,"ANCASH","HUAYLAS","YURACMARCA",6,0,6
"329","2000","18","ABRIL",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"330","2000","18","ABRIL",81212,"CUSCO","QUISPICANCHI","QUIQUIJANA",1,0,1
"331","2000","18","ABRIL",151003,"LIMA","YAUYOS","AYAUCA",3,0,3
"332","2000","18","ABRIL",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,3,3
"333","2000","18","ABRIL",60614,"CAJAMARCA","CUTERVO","SOCOTA",1,0,1
"334","2000","18","ABRIL",22003,"ANCASH","YUNGAY","MANCOS",1,2,3
"335","2000","18","ABRIL",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,1,1
"336","2000","19","MAYO",22001,"ANCASH","YUNGAY","YUNGAY",4,0,4
"337","2000","19","MAYO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,3,4
"338","2000","19","MAYO",22008,"ANCASH","YUNGAY","YANAMA",1,1,2
"339","2000","19","MAYO",22005,"ANCASH","YUNGAY","QUILLO",0,1,1
"340","2000","19","MAYO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",2,0,2
"341","2000","19","MAYO",151003,"LIMA","YAUYOS","AYAUCA",1,0,1
"342","2000","19","MAYO",81306,"CUSCO","URUBAMBA","OLLANTAYTAMBO",0,2,2
"343","2000","19","MAYO",21503,"ANCASH","PALLASCA","CONCHUCOS",1,0,1
"344","2000","19","MAYO",21201,"ANCASH","HUAYLAS","CARAZ",8,3,11
"345","2000","19","MAYO",22002,"ANCASH","YUNGAY","CASCAPARA",0,1,1
"346","2000","19","MAYO",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"347","2000","19","MAYO",21210,"ANCASH","HUAYLAS","YURACMARCA",10,1,11
"348","2000","19","MAYO",21209,"ANCASH","HUAYLAS","SANTO TORIBIO",1,0,1
"349","2000","19","MAYO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,1,1
"350","2000","20","MAYO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",9,1,10
"351","2000","20","MAYO",21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN BARRON",1,0,1
"352","2000","20","MAYO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"353","2000","20","MAYO",21909,"ANCASH","SIHUAS","SAN JUAN",0,1,1
"354","2000","20","MAYO",20110,"ANCASH","HUARAZ","PARIACOTO",1,0,1
"355","2000","20","MAYO",22001,"ANCASH","YUNGAY","YUNGAY",1,1,2
"356","2000","20","MAYO",80401,"CUSCO","CALCA","CALCA",0,1,1
"357","2000","20","MAYO",21210,"ANCASH","HUAYLAS","YURACMARCA",3,0,3
"358","2000","20","MAYO",22004,"ANCASH","YUNGAY","MATACOTO",1,0,1
"359","2000","20","MAYO",81301,"CUSCO","URUBAMBA","URUBAMBA",0,1,1
"360","2000","20","MAYO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO",0,1,1
"361","2000","20","MAYO",21201,"ANCASH","HUAYLAS","CARAZ",8,3,11
"362","2000","20","MAYO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",1,0,1
"363","2000","21","MAYO",160108,"LORETO","MAYNAS","PUNCHANA",0,1,1
"364","2000","21","MAYO",151003,"LIMA","YAUYOS","AYAUCA",0,1,1
"365","2000","21","MAYO",21503,"ANCASH","PALLASCA","CONCHUCOS",1,0,1
"366","2000","21","MAYO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",3,0,3
"367","2000","21","MAYO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",2,0,2
"368","2000","21","MAYO",22003,"ANCASH","YUNGAY","MANCOS",2,0,2
"369","2000","21","MAYO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,1,1
"370","2000","21","MAYO",200307,"PIURA","HUANCABAMBA","SONDOR",0,1,1
"371","2000","21","MAYO",22001,"ANCASH","YUNGAY","YUNGAY",1,1,2
"372","2000","21","MAYO",21201,"ANCASH","HUAYLAS","CARAZ",7,4,11
"373","2000","21","MAYO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"374","2000","21","MAYO",22002,"ANCASH","YUNGAY","CASCAPARA",2,0,2
"375","2000","21","MAYO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",2,0,2
"376","2000","21","MAYO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",0,1,1
"377","2000","22","MAYO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",1,0,1
"378","2000","22","MAYO",21305,"ANCASH","MARISCAL LUZURIAGA","LLAMA",1,0,1
"379","2000","22","MAYO",21602,"ANCASH","POMABAMBA","HUAYLLAN",1,0,1
"380","2000","22","MAYO",60806,"CAJAMARCA","JAEN","LAS PIRIAS",0,1,1
"381","2000","22","MAYO",151001,"LIMA","YAUYOS","YAUYOS",1,0,1
"382","2000","22","MAYO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"383","2000","22","MAYO",200304,"PIURA","HUANCABAMBA","HUARMACA",0,1,1
"384","2000","22","MAYO",80902,"CUSCO","LA CONVENCION","ECHARATE",0,1,1
"385","2000","22","MAYO",21205,"ANCASH","HUAYLAS","MATO",1,0,1
"386","2000","22","MAYO",80904,"CUSCO","LA CONVENCION","MARANURA",0,2,2
"387","2000","22","MAYO",22003,"ANCASH","YUNGAY","MANCOS",2,1,3
"388","2000","22","MAYO",21304,"ANCASH","MARISCAL LUZURIAGA","FIDEL OLIVAS ESCUDERO",1,0,1
"389","2000","22","MAYO",151011,"LIMA","YAUYOS","COLONIA",1,0,1
"390","2000","22","MAYO",21210,"ANCASH","HUAYLAS","YURACMARCA",2,0,2
"391","2000","22","MAYO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",2,0,2
"392","2000","22","MAYO",21201,"ANCASH","HUAYLAS","CARAZ",6,2,8
"393","2000","22","MAYO",151025,"LIMA","YAUYOS","QUINOCAY",1,0,1
"394","2000","22","MAYO",22001,"ANCASH","YUNGAY","YUNGAY",4,0,4
"395","2000","22","MAYO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,1,2
"396","2000","23","JUNIO",20606,"ANCASH","CARHUAZ","MARCARA",2,0,2
"397","2000","23","JUNIO",21301,"ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA",1,0,1
"398","2000","23","JUNIO",21210,"ANCASH","HUAYLAS","YURACMARCA",6,0,6
"399","2000","23","JUNIO",21205,"ANCASH","HUAYLAS","MATO",3,0,3
"400","2000","23","JUNIO",21201,"ANCASH","HUAYLAS","CARAZ",5,3,8
"401","2000","23","JUNIO",22003,"ANCASH","YUNGAY","MANCOS",4,0,4
"402","2000","23","JUNIO",21601,"ANCASH","POMABAMBA","POMABAMBA",2,0,2
"403","2000","23","JUNIO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,3,3
"404","2000","23","JUNIO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",1,0,1
"405","2000","23","JUNIO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,1,1
"406","2000","23","JUNIO",81306,"CUSCO","URUBAMBA","OLLANTAYTAMBO",1,0,1
"407","2000","23","JUNIO",151025,"LIMA","YAUYOS","QUINOCAY",0,1,1
"408","2000","23","JUNIO",151003,"LIMA","YAUYOS","AYAUCA",1,0,1
"409","2000","23","JUNIO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,1,1
"410","2000","23","JUNIO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",3,0,3
"411","2000","23","JUNIO",150606,"LIMA","HUARAL","IHUARI",1,0,1
"412","2000","23","JUNIO",22004,"ANCASH","YUNGAY","MATACOTO",2,0,2
"413","2000","23","JUNIO",22002,"ANCASH","YUNGAY","CASCAPARA",1,0,1
"414","2000","24","JUNIO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",0,1,1
"415","2000","24","JUNIO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",3,0,3
"416","2000","24","JUNIO",21210,"ANCASH","HUAYLAS","YURACMARCA",3,1,4
"417","2000","24","JUNIO",21010,"ANCASH","HUARI","PAUCAS",0,1,1
"418","2000","24","JUNIO",22005,"ANCASH","YUNGAY","QUILLO",0,1,1
"419","2000","24","JUNIO",21201,"ANCASH","HUAYLAS","CARAZ",9,3,12
"420","2000","24","JUNIO",21204,"ANCASH","HUAYLAS","HUAYLAS",1,0,1
"421","2000","24","JUNIO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,2,2
"422","2000","24","JUNIO",150811,"LIMA","HUAURA","SAYAN",0,1,1
"423","2000","24","JUNIO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,1,2
"424","2000","24","JUNIO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"425","2000","24","JUNIO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,1,1
"426","2000","24","JUNIO",21005,"ANCASH","HUARI","HUACACHI",1,0,1
"427","2000","24","JUNIO",21202,"ANCASH","HUAYLAS","HUALLANCA",0,2,2
"428","2000","25","JUNIO",151025,"LIMA","YAUYOS","QUINOCAY",0,1,1
"429","2000","25","JUNIO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",3,0,3
"430","2000","25","JUNIO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",1,0,1
"431","2000","25","JUNIO",21010,"ANCASH","HUARI","PAUCAS",0,1,1
"432","2000","25","JUNIO",20606,"ANCASH","CARHUAZ","MARCARA",3,0,3
"433","2000","25","JUNIO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",2,0,2
"434","2000","25","JUNIO",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"435","2000","25","JUNIO",200202,"PIURA","AYABACA","FRIAS",0,1,1
"436","2000","25","JUNIO",21210,"ANCASH","HUAYLAS","YURACMARCA",3,2,5
"437","2000","25","JUNIO",21201,"ANCASH","HUAYLAS","CARAZ",10,4,14
"438","2000","25","JUNIO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"439","2000","26","JUNIO",21201,"ANCASH","HUAYLAS","CARAZ",2,3,5
"440","2000","26","JUNIO",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"441","2000","26","JUNIO",60414,"CAJAMARCA","CHOTA","PION",0,1,1
"442","2000","26","JUNIO",21909,"ANCASH","SIHUAS","SAN JUAN",0,1,1
"443","2000","26","JUNIO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,2,3
"444","2000","26","JUNIO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"445","2000","26","JUNIO",60805,"CAJAMARCA","JAEN","HUABAL",0,1,1
"446","2000","26","JUNIO",20606,"ANCASH","CARHUAZ","MARCARA",2,0,2
"447","2000","26","JUNIO",21210,"ANCASH","HUAYLAS","YURACMARCA",5,0,5
"448","2000","26","JUNIO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",0,1,1
"449","2000","26","JUNIO",22006,"ANCASH","YUNGAY","RANRAHIRCA",1,2,3
"450","2000","26","JUNIO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",1,0,1
"451","2000","26","JUNIO",22008,"ANCASH","YUNGAY","YANAMA",1,0,1
"452","2000","26","JUNIO",151003,"LIMA","YAUYOS","AYAUCA",1,0,1
"453","2000","26","JUNIO",200407,"PIURA","MORROPON","SAN JUAN DE BIGOTE",0,1,1
"454","2000","27","JULIO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",1,0,1
"455","2000","27","JULIO",21601,"ANCASH","POMABAMBA","POMABAMBA",1,0,1
"456","2000","27","JULIO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,1,1
"457","2000","27","JULIO",20604,"ANCASH","CARHUAZ","ANTA",1,0,1
"458","2000","27","JULIO",151003,"LIMA","YAUYOS","AYAUCA",3,0,3
"459","2000","27","JULIO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",1,0,1
"460","2000","27","JULIO",20601,"ANCASH","CARHUAZ","CARHUAZ",0,1,1
"461","2000","27","JULIO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",3,0,3
"462","2000","27","JULIO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",1,0,1
"463","2000","27","JULIO",21307,"ANCASH","MARISCAL LUZURIAGA","LUCMA",1,0,1
"464","2000","27","JULIO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"465","2000","28","JULIO",21210,"ANCASH","HUAYLAS","YURACMARCA",5,1,6
"466","2000","28","JULIO",60801,"CAJAMARCA","JAEN","JAEN",0,1,1
"467","2000","28","JULIO",151003,"LIMA","YAUYOS","AYAUCA",2,0,2
"468","2000","28","JULIO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,1,1
"469","2000","28","JULIO",80904,"CUSCO","LA CONVENCION","MARANURA",0,1,1
"470","2000","28","JULIO",150609,"LIMA","HUARAL","SAN MIGUEL DE ACOS",0,1,1
"471","2000","28","JULIO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"472","2000","28","JULIO",100401,"HUANUCO","HUACAYBAMBA","HUACAYBAMBA",0,1,1
"473","2000","28","JULIO",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",1,0,1
"474","2000","28","JULIO",21202,"ANCASH","HUAYLAS","HUALLANCA",2,0,2
"475","2000","28","JULIO",60202,"CAJAMARCA","CAJABAMBA","CACHACHI",0,1,1
"476","2000","29","JULIO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,1,2
"477","2000","29","JULIO",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"478","2000","29","JULIO",81306,"CUSCO","URUBAMBA","OLLANTAYTAMBO",1,0,1
"479","2000","29","JULIO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,1,1
"480","2000","29","JULIO",21201,"ANCASH","HUAYLAS","CARAZ",4,1,5
"481","2000","29","JULIO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,1,1
"482","2000","29","JULIO",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"483","2000","29","JULIO",21210,"ANCASH","HUAYLAS","YURACMARCA",2,0,2
"484","2000","29","JULIO",151003,"LIMA","YAUYOS","AYAUCA",1,0,1
"485","2000","29","JULIO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",0,1,1
"486","2000","29","JULIO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"487","2000","29","JULIO",21603,"ANCASH","POMABAMBA","PAROBAMBA",1,0,1
"488","2000","29","JULIO",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"489","2000","29","JULIO",20301,"ANCASH","ANTONIO RAYMONDI","LLAMELLIN",1,1,2
"490","2000","29","JULIO",21008,"ANCASH","HUARI","HUANTAR",0,1,1
"491","2000","30","JULIO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",1,0,1
"492","2000","30","JULIO",151003,"LIMA","YAUYOS","AYAUCA",1,1,2
"493","2000","30","JULIO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,0,1
"494","2000","30","JULIO",21301,"ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA",1,0,1
"495","2000","30","JULIO",21201,"ANCASH","HUAYLAS","CARAZ",3,3,6
"496","2000","30","JULIO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"497","2000","30","JULIO",21014,"ANCASH","HUARI","SAN MARCOS",0,1,1
"498","2000","30","JULIO",20601,"ANCASH","CARHUAZ","CARHUAZ",3,0,3
"499","2000","30","JULIO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,0,1
"500","2000","30","JULIO",200202,"PIURA","AYABACA","FRIAS",1,0,1
"501","2000","30","JULIO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",1,0,1
"502","2000","30","JULIO",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"503","2000","30","JULIO",21503,"ANCASH","PALLASCA","CONCHUCOS",2,0,2
"504","2000","30","JULIO",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"505","2000","30","JULIO",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"506","2000","31","JULIO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"507","2000","31","JULIO",21206,"ANCASH","HUAYLAS","PAMPAROMAS",1,0,1
"508","2000","31","JULIO",21201,"ANCASH","HUAYLAS","CARAZ",5,4,9
"509","2000","31","JULIO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,1,1
"510","2000","31","JULIO",151003,"LIMA","YAUYOS","AYAUCA",2,0,2
"511","2000","31","JULIO",21205,"ANCASH","HUAYLAS","MATO",1,0,1
"512","2000","31","JULIO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"513","2000","31","JULIO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,1,1
"514","2000","31","JULIO",20101,"ANCASH","HUARAZ","HUARAZ",0,1,1
"515","2000","31","JULIO",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"516","2000","31","JULIO",21210,"ANCASH","HUAYLAS","YURACMARCA",1,1,2
"517","2000","31","JULIO",60812,"CAJAMARCA","JAEN","SANTA ROSA",0,2,2
"518","2000","32","AGOSTO",21201,"ANCASH","HUAYLAS","CARAZ",2,1,3
"519","2000","32","AGOSTO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,2,2
"520","2000","32","AGOSTO",100402,"HUANUCO","HUACAYBAMBA","CANCHABAMBA",0,1,1
"521","2000","32","AGOSTO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",0,1,1
"522","2000","32","AGOSTO",151003,"LIMA","YAUYOS","AYAUCA",1,1,2
"523","2000","32","AGOSTO",10512,"AMAZONAS","LUYA","OCALLI",0,1,1
"524","2000","32","AGOSTO",22001,"ANCASH","YUNGAY","YUNGAY",3,1,4
"525","2000","32","AGOSTO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",1,0,1
"526","2000","32","AGOSTO",20110,"ANCASH","HUARAZ","PARIACOTO",1,0,1
"527","2000","32","AGOSTO",200303,"PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",0,3,3
"528","2000","32","AGOSTO",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",2,0,2
"529","2000","32","AGOSTO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",1,0,1
"530","2000","33","AGOSTO",100404,"HUANUCO","HUACAYBAMBA","PINRA",0,1,1
"531","2000","33","AGOSTO",10502,"AMAZONAS","LUYA","CAMPORREDONDO",0,1,1
"532","2000","33","AGOSTO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,1,2
"533","2000","33","AGOSTO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",2,1,3
"534","2000","33","AGOSTO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,1,1
"535","2000","33","AGOSTO",21602,"ANCASH","POMABAMBA","HUAYLLAN",1,0,1
"536","2000","33","AGOSTO",200202,"PIURA","AYABACA","FRIAS",1,0,1
"537","2000","33","AGOSTO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",1,0,1
"538","2000","33","AGOSTO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",1,0,1
"539","2000","33","AGOSTO",60610,"CAJAMARCA","CUTERVO","SAN LUIS DE LUCMA",0,1,1
"540","2000","33","AGOSTO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"541","2000","33","AGOSTO",21201,"ANCASH","HUAYLAS","CARAZ",3,1,4
"542","2000","33","AGOSTO",21509,"ANCASH","PALLASCA","PAMPAS",1,0,1
"543","2000","33","AGOSTO",21503,"ANCASH","PALLASCA","CONCHUCOS",1,0,1
"544","2000","33","AGOSTO",20601,"ANCASH","CARHUAZ","CARHUAZ",0,1,1
"545","2000","33","AGOSTO",21210,"ANCASH","HUAYLAS","YURACMARCA",4,0,4
"546","2000","34","AGOSTO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,1,1
"547","2000","34","AGOSTO",21206,"ANCASH","HUAYLAS","PAMPAROMAS",1,0,1
"548","2000","34","AGOSTO",20905,"ANCASH","CORONGO","LA PAMPA",1,0,1
"549","2000","34","AGOSTO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"550","2000","34","AGOSTO",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"551","2000","34","AGOSTO",21201,"ANCASH","HUAYLAS","CARAZ",8,2,10
"552","2000","34","AGOSTO",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"553","2000","34","AGOSTO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,0,1
"554","2000","34","AGOSTO",151003,"LIMA","YAUYOS","AYAUCA",1,0,1
"555","2000","34","AGOSTO",21909,"ANCASH","SIHUAS","SAN JUAN",0,2,2
"556","2000","34","AGOSTO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",1,0,1
"557","2000","34","AGOSTO",21904,"ANCASH","SIHUAS","CASHAPAMPA",0,1,1
"558","2000","34","AGOSTO",21503,"ANCASH","PALLASCA","CONCHUCOS",1,0,1
"559","2000","35","AGOSTO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"560","2000","35","AGOSTO",21901,"ANCASH","SIHUAS","SIHUAS",0,1,1
"561","2000","35","AGOSTO",21201,"ANCASH","HUAYLAS","CARAZ",9,3,12
"562","2000","35","AGOSTO",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"563","2000","35","AGOSTO",22002,"ANCASH","YUNGAY","CASCAPARA",3,0,3
"564","2000","35","AGOSTO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",0,1,1
"565","2000","35","AGOSTO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,0,1
"566","2000","35","AGOSTO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"567","2000","35","AGOSTO",60601,"CAJAMARCA","CUTERVO","CUTERVO",2,0,2
"568","2000","35","AGOSTO",10521,"AMAZONAS","LUYA","SANTO TOMAS",1,0,1
"569","2000","35","AGOSTO",21909,"ANCASH","SIHUAS","SAN JUAN",0,1,1
"570","2000","35","AGOSTO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",2,0,2
"571","2000","35","AGOSTO",20101,"ANCASH","HUARAZ","HUARAZ",1,0,1
"572","2000","35","AGOSTO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",0,1,1
"573","2000","35","AGOSTO",120504,"JUNIN","JUNIN","ULCUMAYO",0,1,1
"574","2000","35","AGOSTO",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",0,1,1
"575","2000","35","AGOSTO",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"576","2000","35","AGOSTO",81306,"CUSCO","URUBAMBA","OLLANTAYTAMBO",0,1,1
"577","2000","35","AGOSTO",21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN BARRON",1,0,1
"578","2000","35","AGOSTO",21210,"ANCASH","HUAYLAS","YURACMARCA",2,0,2
"579","2000","36","SETIEMBRE",22004,"ANCASH","YUNGAY","MATACOTO",1,0,1
"580","2000","36","SETIEMBRE",81306,"CUSCO","URUBAMBA","OLLANTAYTAMBO",0,1,1
"581","2000","36","SETIEMBRE",10512,"AMAZONAS","LUYA","OCALLI",0,1,1
"582","2000","36","SETIEMBRE",20905,"ANCASH","CORONGO","LA PAMPA",1,0,1
"583","2000","36","SETIEMBRE",21602,"ANCASH","POMABAMBA","HUAYLLAN",2,0,2
"584","2000","36","SETIEMBRE",22007,"ANCASH","YUNGAY","SHUPLUY",1,0,1
"585","2000","36","SETIEMBRE",20602,"ANCASH","CARHUAZ","ACOPAMPA",1,0,1
"586","2000","36","SETIEMBRE",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"587","2000","36","SETIEMBRE",21201,"ANCASH","HUAYLAS","CARAZ",1,3,4
"588","2000","36","SETIEMBRE",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"589","2000","37","SETIEMBRE",21901,"ANCASH","SIHUAS","SIHUAS",1,0,1
"590","2000","37","SETIEMBRE",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"591","2000","37","SETIEMBRE",22006,"ANCASH","YUNGAY","RANRAHIRCA",1,0,1
"592","2000","37","SETIEMBRE",200307,"PIURA","HUANCABAMBA","SONDOR",0,1,1
"593","2000","37","SETIEMBRE",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,2,3
"594","2000","37","SETIEMBRE",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",0,1,1
"595","2000","37","SETIEMBRE",100401,"HUANUCO","HUACAYBAMBA","HUACAYBAMBA",0,1,1
"596","2000","37","SETIEMBRE",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"597","2000","37","SETIEMBRE",21002,"ANCASH","HUARI","ANRA",0,1,1
"598","2000","37","SETIEMBRE",21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN BARRON",1,0,1
