ANNIO,SEMANA,MES_CALEND,UBIGEO,DEPARTAM,PROVINCIA,DISTRITO,Probables,Confirmados,Total
2007,24,JUNIO,140115,LAMBAYEQUE,CHICLAYO,SA_A,0,1,1
2007,39,SETIEMBRE,140202,LAMBAYEQUE,FERRE_AFE,CA_ARIS,0,1,1
2007,32,AGOSTO,140203,LAMBAYEQUE,FERRE_AFE,INCAHUASI,0,1,1
2007,50,DICIEMBRE,140205,LAMBAYEQUE,FERRE_AFE,PITIPO,0,1,1
2007,4,ENERO,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1,0,1
2007,40,SETIEMBRE,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,0,1,1
2007,29,JULIO,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,0,1,1
2007,7,FEBRERO,140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,0,1,1
2007,4,ENERO,150402,LIMA,CANTA,ARAHUAY,0,1,1
2007,5,ENERO,150402,LIMA,CANTA,ARAHUAY,0,1,1
2007,24,JUNIO,150402,LIMA,CANTA,ARAHUAY,0,1,1
2007,28,JULIO,150402,LIMA,CANTA,ARAHUAY,0,1,1
2007,31,JULIO,150402,LIMA,CANTA,ARAHUAY,0,1,1
2007,20,MAYO,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,0,1,1
2007,38,SETIEMBRE,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,0,1,1
2007,46,NOVIEMBRE,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,0,1,1
2007,52,DICIEMBRE,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,0,1,1
2007,9,FEBRERO,150603,LIMA,HUARAL,ATAVILLOS BAJO,0,2,2
2007,11,MARZO,150603,LIMA,HUARAL,ATAVILLOS BAJO,0,1,1
2007,28,JULIO,150603,LIMA,HUARAL,ATAVILLOS BAJO,0,1,1
2007,29,JULIO,150603,LIMA,HUARAL,ATAVILLOS BAJO,0,1,1
2007,30,JULIO,150603,LIMA,HUARAL,ATAVILLOS BAJO,0,3,3
2007,32,AGOSTO,150603,LIMA,HUARAL,ATAVILLOS BAJO,0,1,1
2007,43,OCTUBRE,150603,LIMA,HUARAL,ATAVILLOS BAJO,0,1,1
2007,45,NOVIEMBRE,150603,LIMA,HUARAL,ATAVILLOS BAJO,0,3,3
2007,2,ENERO,150606,LIMA,HUARAL,IHUARI,0,3,3
2007,8,FEBRERO,150606,LIMA,HUARAL,IHUARI,0,1,1
2007,9,FEBRERO,150606,LIMA,HUARAL,IHUARI,0,1,1
2007,14,ABRIL,150606,LIMA,HUARAL,IHUARI,0,1,1
2007,26,JUNIO,150606,LIMA,HUARAL,IHUARI,0,1,1
2007,29,JULIO,150606,LIMA,HUARAL,IHUARI,0,1,1
2007,34,AGOSTO,150606,LIMA,HUARAL,IHUARI,0,1,1
2007,45,NOVIEMBRE,150606,LIMA,HUARAL,IHUARI,0,1,1
2007,41,OCTUBRE,150611,LIMA,HUARAL,SUMBILCA,0,1,1
2007,45,NOVIEMBRE,150611,LIMA,HUARAL,SUMBILCA,0,1,1
2007,7,FEBRERO,150713,LIMA,HUAROCHIRI,MARIATANA,0,1,1
2007,8,FEBRERO,150713,LIMA,HUAROCHIRI,MARIATANA,0,1,1
2007,12,MARZO,150713,LIMA,HUAROCHIRI,MARIATANA,0,2,2
2007,15,ABRIL,150713,LIMA,HUAROCHIRI,MARIATANA,0,1,1
2007,16,ABRIL,150713,LIMA,HUAROCHIRI,MARIATANA,0,2,2
2007,17,ABRIL,150713,LIMA,HUAROCHIRI,MARIATANA,0,3,3
2007,18,ABRIL,150713,LIMA,HUAROCHIRI,MARIATANA,0,2,2
2007,19,MAYO,150713,LIMA,HUAROCHIRI,MARIATANA,0,7,7
2007,20,MAYO,150713,LIMA,HUAROCHIRI,MARIATANA,0,4,4
2007,21,MAYO,150713,LIMA,HUAROCHIRI,MARIATANA,0,2,2
2007,27,JULIO,150713,LIMA,HUAROCHIRI,MARIATANA,0,4,4
2007,28,JULIO,150713,LIMA,HUAROCHIRI,MARIATANA,0,2,2
2007,29,JULIO,150713,LIMA,HUAROCHIRI,MARIATANA,0,1,1
2007,6,FEBRERO,150716,LIMA,HUAROCHIRI,SAN ANTONIO,0,1,1
2007,12,MARZO,150716,LIMA,HUAROCHIRI,SAN ANTONIO,0,1,1
2007,8,FEBRERO,150724,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,0,1,1
2007,12,MARZO,150724,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,0,1,1
2007,1,DICIEMBRE,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,1,1
2007,2,ENERO,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,1,1
2007,5,ENERO,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,1,1
2007,7,FEBRERO,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,2,2
2007,11,MARZO,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,1,1
2007,12,MARZO,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,1,1
2007,16,ABRIL,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,1,1
2007,17,ABRIL,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,1,1
2007,40,SETIEMBRE,150728,LIMA,HUAROCHIRI,SANTA EULALIA,0,1,1
2007,1,DICIEMBRE,150807,LIMA,HUAURA,LEONCIO PRADO,0,1,1
2007,5,ENERO,150807,LIMA,HUAURA,LEONCIO PRADO,0,2,2
2007,8,FEBRERO,150807,LIMA,HUAURA,LEONCIO PRADO,0,1,1
2007,9,FEBRERO,150807,LIMA,HUAURA,LEONCIO PRADO,0,1,1
2007,25,JUNIO,150807,LIMA,HUAURA,LEONCIO PRADO,0,1,1
2007,26,JUNIO,150807,LIMA,HUAURA,LEONCIO PRADO,0,1,1
2007,26,JUNIO,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,1,0,1
2007,27,JULIO,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,1,0,1
2007,40,SETIEMBRE,160701,LORETO,DATEM DEL MARA_ON,BARRANCA,1,0,1
2007,26,JUNIO,160702,LORETO,DATEM DEL MARA_ON,CAHUAPANAS,1,0,1
2007,38,SETIEMBRE,160702,LORETO,DATEM DEL MARA_ON,CAHUAPANAS,1,0,1
2007,14,ABRIL,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1,0,1
2007,14,ABRIL,200201,PIURA,AYABACA,AYABACA,0,1,1
2007,8,FEBRERO,200206,PIURA,AYABACA,PACAIPAMPA,0,2,2
2007,12,MARZO,200206,PIURA,AYABACA,PACAIPAMPA,0,1,1
2007,20,MAYO,200302,PIURA,HUANCABAMBA,CANCHAQUE,0,1,1
2007,21,MAYO,200302,PIURA,HUANCABAMBA,CANCHAQUE,0,1,1
2007,36,SETIEMBRE,200302,PIURA,HUANCABAMBA,CANCHAQUE,0,1,1
2007,38,SETIEMBRE,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,0,1,1
2007,4,ENERO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,7,FEBRERO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,9,FEBRERO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,13,MARZO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,18,ABRIL,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,21,MAYO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,2,2
2007,23,JUNIO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,25,JUNIO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,1,0,1
2007,27,JULIO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,3,3
2007,32,AGOSTO,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,37,SETIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,38,SETIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,39,SETIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,43,OCTUBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,44,OCTUBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,45,NOVIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,47,NOVIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,48,NOVIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,50,DICIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,51,DICIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,2,2
2007,52,DICIEMBRE,200301,PIURA,HUANCABAMBA,HUANCABAMBA,0,1,1
2007,17,ABRIL,200304,PIURA,HUANCABAMBA,HUARMACA,1,0,1
2007,10,MARZO,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,0,1,1
2007,28,JULIO,200307,PIURA,HUANCABAMBA,SONDOR,0,2,2
2007,44,OCTUBRE,200308,PIURA,HUANCABAMBA,SONDORILLO,0,1,1
2007,3,ENERO,211209,PUNO,SANDIA,ALTO INAMBARI,0,1,1
2007,8,FEBRERO,211209,PUNO,SANDIA,ALTO INAMBARI,0,1,1
2007,9,FEBRERO,211209,PUNO,SANDIA,ALTO INAMBARI,0,1,1
2007,23,JUNIO,211209,PUNO,SANDIA,ALTO INAMBARI,0,1,1
2007,27,JULIO,211209,PUNO,SANDIA,ALTO INAMBARI,1,0,1
2007,29,JULIO,211209,PUNO,SANDIA,ALTO INAMBARI,1,0,1
2007,30,JULIO,211209,PUNO,SANDIA,ALTO INAMBARI,1,0,1
2007,37,SETIEMBRE,211209,PUNO,SANDIA,ALTO INAMBARI,0,1,1
2007,39,SETIEMBRE,211209,PUNO,SANDIA,ALTO INAMBARI,1,0,1
2007,41,OCTUBRE,211209,PUNO,SANDIA,ALTO INAMBARI,0,3,3
2007,45,NOVIEMBRE,211209,PUNO,SANDIA,ALTO INAMBARI,0,2,2
2007,17,ABRIL,211207,PUNO,SANDIA,SAN JUAN DEL ORO,0,1,1
2007,27,JULIO,211207,PUNO,SANDIA,SAN JUAN DEL ORO,0,2,2
2007,29,JULIO,211207,PUNO,SANDIA,SAN JUAN DEL ORO,0,1,1
2007,37,SETIEMBRE,211207,PUNO,SANDIA,SAN JUAN DEL ORO,0,1,1
2007,40,SETIEMBRE,211207,PUNO,SANDIA,SAN JUAN DEL ORO,0,1,1
2007,49,DICIEMBRE,211207,PUNO,SANDIA,SAN JUAN DEL ORO,0,1,1
2007,1,DICIEMBRE,211201,PUNO,SANDIA,SANDIA,1,0,1
2007,25,JUNIO,211201,PUNO,SANDIA,SANDIA,0,1,1
2007,28,JULIO,211201,PUNO,SANDIA,SANDIA,1,1,2
2007,29,JULIO,211201,PUNO,SANDIA,SANDIA,0,1,1
2007,31,JULIO,211201,PUNO,SANDIA,SANDIA,0,1,1
2007,40,SETIEMBRE,211201,PUNO,SANDIA,SANDIA,0,2,2
2007,41,OCTUBRE,211201,PUNO,SANDIA,SANDIA,0,2,2
2007,42,OCTUBRE,211201,PUNO,SANDIA,SANDIA,0,1,1
2007,18,ABRIL,220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,0,1,1
2007,18,ABRIL,221001,SAN MARTIN,TOCACHE,TOCACHE,0,1,1
2007,42,OCTUBRE,221001,SAN MARTIN,TOCACHE,TOCACHE,0,1,1
2007,48,NOVIEMBRE,221001,SAN MARTIN,TOCACHE,TOCACHE,0,1,1
2007,50,DICIEMBRE,221001,SAN MARTIN,TOCACHE,TOCACHE,1,0,1
2008,5,ENERO,10203,AMAZONAS,BAGUA,COPALLIN,0,1,1
2008,7,FEBRERO,10305,AMAZONAS,BONGARA,CUISPES,0,1,1
2008,23,JUNIO,10307,AMAZONAS,BONGARA,JAZAN,0,1,1
2008,13,MARZO,10312,AMAZONAS,BONGARA,YAMBRASBAMBA,0,1,1
2008,24,JUNIO,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,0,1,1
2008,48,NOVIEMBRE,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,0,1,1
2008,22,MAYO,10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,0,1,1
2008,35,AGOSTO,10502,AMAZONAS,LUYA,CAMPORREDONDO,0,1,1
2008,6,FEBRERO,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2008,19,MAYO,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2008,29,JULIO,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2008,18,ABRIL,10509,AMAZONAS,LUYA,LUYA,0,1,1
2008,29,JULIO,10509,AMAZONAS,LUYA,LUYA,0,1,1
2008,38,SETIEMBRE,10509,AMAZONAS,LUYA,LUYA,0,1,1
2008,13,MARZO,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2008,17,ABRIL,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2008,19,MAYO,10512,AMAZONAS,LUYA,OCALLI,0,2,2
2008,28,JULIO,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2008,31,JULIO,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2008,41,OCTUBRE,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2008,46,NOVIEMBRE,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2008,2,ENERO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,4,ENERO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,5,ENERO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,6,FEBRERO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,7,FEBRERO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,8,FEBRERO,10513,AMAZONAS,LUYA,OCUMAL,0,3,3
2008,9,FEBRERO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,10,MARZO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,11,MARZO,10513,AMAZONAS,LUYA,OCUMAL,0,2,2
2008,12,MARZO,10513,AMAZONAS,LUYA,OCUMAL,0,2,2
2008,16,ABRIL,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,17,ABRIL,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,18,ABRIL,10513,AMAZONAS,LUYA,OCUMAL,0,3,3
2008,20,MAYO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,23,JUNIO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,30,JULIO,10513,AMAZONAS,LUYA,OCUMAL,0,2,2
2008,32,AGOSTO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,42,OCTUBRE,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,48,NOVIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,51,DICIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2008,1,DICIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2008,33,AGOSTO,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2008,43,OCTUBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2008,49,NOVIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2008,33,AGOSTO,10515,AMAZONAS,LUYA,PROVIDENCIA,0,1,1
2008,15,ABRIL,10520,AMAZONAS,LUYA,SANTA CATALINA,0,1,1
2008,16,ABRIL,10520,AMAZONAS,LUYA,SANTA CATALINA,0,1,1
2008,17,ABRIL,10520,AMAZONAS,LUYA,SANTA CATALINA,0,1,1
2008,39,SETIEMBRE,10522,AMAZONAS,LUYA,TINGO,0,1,1
2008,14,MARZO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2008,23,JUNIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2008,30,JULIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2008,33,AGOSTO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2008,40,SETIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2008,50,DICIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2008,51,DICIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2008,53,DICIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2008,1,DICIEMBRE,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2008,26,JUNIO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2008,6,FEBRERO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2008,48,NOVIEMBRE,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,0,1,1
2008,3,ENERO,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,1,1
2008,1,DICIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,2,ENERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,4,4
2008,7,FEBRERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,8,FEBRERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,9,FEBRERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,10,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2008,11,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,12,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,13,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,14,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,5,5
2008,16,ABRIL,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,18,ABRIL,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,19,MAYO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,21,MAYO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,22,MAYO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,23,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,5,5
2008,24,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2008,25,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,26,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2008,27,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,28,JULIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,29,JULIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,31,JULIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,4,4
2008,33,AGOSTO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,34,AGOSTO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,35,AGOSTO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,36,AGOSTO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,38,SETIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,39,SETIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,40,SETIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,42,OCTUBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,43,OCTUBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,44,OCTUBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,45,NOVIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,46,NOVIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,47,NOVIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2008,50,DICIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2008,52,DICIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2008,11,MARZO,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2008,24,JUNIO,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2008,36,AGOSTO,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2008,47,NOVIEMBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2008,7,FEBRERO,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,0,1,1
2008,8,FEBRERO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,0,1,1
2008,10,MARZO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,0,1,1
2008,47,NOVIEMBRE,20507,ANCASH,BOLOGNESI,COLQUIOC,0,1,1
2008,8,FEBRERO,20602,ANCASH,CARHUAZ,ACOPAMPA,0,1,1
2008,9,FEBRERO,20602,ANCASH,CARHUAZ,ACOPAMPA,0,1,1
2008,29,JULIO,20602,ANCASH,CARHUAZ,ACOPAMPA,0,1,1
2008,48,NOVIEMBRE,20605,ANCASH,CARHUAZ,ATAQUERO,0,1,1
2008,1,DICIEMBRE,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,6,FEBRERO,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,8,FEBRERO,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,12,MARZO,20601,ANCASH,CARHUAZ,CARHUAZ,0,2,2
2008,14,MARZO,20601,ANCASH,CARHUAZ,CARHUAZ,0,2,2
2008,15,ABRIL,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,22,MAYO,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,31,JULIO,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,32,AGOSTO,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,43,OCTUBRE,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,48,NOVIEMBRE,20601,ANCASH,CARHUAZ,CARHUAZ,0,1,1
2008,4,ENERO,20610,ANCASH,CARHUAZ,TINCO,0,1,1
2008,32,AGOSTO,20610,ANCASH,CARHUAZ,TINCO,0,1,1
2008,14,MARZO,20611,ANCASH,CARHUAZ,YUNGAR,0,1,1
2008,11,MARZO,20702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,0,1,1
2008,38,SETIEMBRE,20802,ANCASH,CASMA,BUENA VISTA ALTA,0,1,1
2008,49,NOVIEMBRE,20802,ANCASH,CASMA,BUENA VISTA ALTA,0,1,1
2008,1,DICIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,3,3
2008,2,ENERO,20804,ANCASH,CASMA,YAUTAN,0,4,4
2008,3,ENERO,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,4,ENERO,20804,ANCASH,CASMA,YAUTAN,0,3,3
2008,5,ENERO,20804,ANCASH,CASMA,YAUTAN,0,5,5
2008,6,FEBRERO,20804,ANCASH,CASMA,YAUTAN,0,2,2
2008,7,FEBRERO,20804,ANCASH,CASMA,YAUTAN,0,4,4
2008,8,FEBRERO,20804,ANCASH,CASMA,YAUTAN,0,2,2
2008,9,FEBRERO,20804,ANCASH,CASMA,YAUTAN,0,5,5
2008,10,MARZO,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,11,MARZO,20804,ANCASH,CASMA,YAUTAN,0,7,7
2008,12,MARZO,20804,ANCASH,CASMA,YAUTAN,0,6,6
2008,13,MARZO,20804,ANCASH,CASMA,YAUTAN,0,2,2
2008,14,MARZO,20804,ANCASH,CASMA,YAUTAN,0,3,3
2008,15,ABRIL,20804,ANCASH,CASMA,YAUTAN,0,5,5
2008,16,ABRIL,20804,ANCASH,CASMA,YAUTAN,0,13,13
2008,17,ABRIL,20804,ANCASH,CASMA,YAUTAN,0,7,7
2008,18,ABRIL,20804,ANCASH,CASMA,YAUTAN,0,17,17
2008,19,MAYO,20804,ANCASH,CASMA,YAUTAN,0,9,9
2008,20,MAYO,20804,ANCASH,CASMA,YAUTAN,0,14,14
2008,21,MAYO,20804,ANCASH,CASMA,YAUTAN,0,13,13
2008,22,MAYO,20804,ANCASH,CASMA,YAUTAN,0,8,8
2008,23,JUNIO,20804,ANCASH,CASMA,YAUTAN,0,7,7
2008,24,JUNIO,20804,ANCASH,CASMA,YAUTAN,0,5,5
2008,25,JUNIO,20804,ANCASH,CASMA,YAUTAN,0,8,8
2008,26,JUNIO,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,27,JUNIO,20804,ANCASH,CASMA,YAUTAN,0,4,4
2008,29,JULIO,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,30,JULIO,20804,ANCASH,CASMA,YAUTAN,0,4,4
2008,31,JULIO,20804,ANCASH,CASMA,YAUTAN,0,2,2
2008,33,AGOSTO,20804,ANCASH,CASMA,YAUTAN,0,3,3
2008,34,AGOSTO,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,35,AGOSTO,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,36,AGOSTO,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,37,SETIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,38,SETIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,39,SETIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,40,SETIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,3,3
2008,41,OCTUBRE,20804,ANCASH,CASMA,YAUTAN,0,2,2
2008,43,OCTUBRE,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,44,OCTUBRE,20804,ANCASH,CASMA,YAUTAN,0,3,3
2008,45,NOVIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,2,2
2008,46,NOVIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,3,3
2008,47,NOVIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,3,3
2008,48,NOVIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,49,NOVIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,50,DICIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,51,DICIEMBRE,20804,ANCASH,CASMA,YAUTAN,0,1,1
2008,11,MARZO,20102,ANCASH,HUARAZ,COCHABAMBA,0,1,1
2008,15,ABRIL,20102,ANCASH,HUARAZ,COCHABAMBA,0,1,1
2008,17,ABRIL,20102,ANCASH,HUARAZ,COCHABAMBA,0,1,1
2008,18,ABRIL,20102,ANCASH,HUARAZ,COCHABAMBA,0,2,2
2008,20,MAYO,20102,ANCASH,HUARAZ,COCHABAMBA,0,1,1
2008,25,JUNIO,20102,ANCASH,HUARAZ,COCHABAMBA,0,1,1
